Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR16069;Mulhouse-Briand;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;34.0;34.20792033878906;µg-m3;100.0;100.0;100.0;R;1;47.747684;7.321364
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR03;ZAR CREIL;FR18019;Nogent sur Oise;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;20.0;19.77713634181469;µg-m3;95.0;100.0;95.0;R;1;49.276386;2.482167
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR02;ZAR AMIENS;FR18035;Salouel;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;12.0;12.229255974377978;µg-m3;93.0;100.0;93.0;R;1;49.86889;2.239806
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZRE01;ZR HAUTS-DE-FRANCE;FR18042;P. Roth St Quentin;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;18.0;17.96632794457276;µg-m3;99.0;100.0;99.0;R;1;49.851334;3.284
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR03;ZAR CREIL;FR18043;Faiencerie Creil;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;20.0;20.40364411943937;µg-m3;95.0;99.0;94.0;R;1;49.259552;2.474397
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR02;ZAR AMIENS;FR18053;St Pierre Amiens;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;16.0;15.714597213809796;µg-m3;75.0;100.0;75.0;N;-1;49.901667;2.304597
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZRE01;ZR HAUTS-DE-FRANCE;FR18089;Trafic Beauvais 1;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;28.0;28.259428216283425;µg-m3;95.0;97.0;92.0;R;1;49.435932;2.084292
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR BREIZH;FR53ZAG01;ZAG RENNES;FR19002;Rennes Laennec;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;20.0;19.948870089234003;µg-m3;99.0;100.0;99.0;R;1;48.10861;-1.66586
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR BREIZH;FR53ZAG01;ZAG RENNES;FR19007;Rennes Les Halles;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;29.0;29.237088447860412;µg-m3;100.0;100.0;100.0;R;1;48.10751;-1.67984
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR BREIZH;FR53ZRE01;ZR BRETAGNE;FR19008;Serv Tech Guipry;Rurale nationale;NO2;Fond;Oui;mesures fixes;Moy. annuelle;5.0;5.215899635985502;µg-m3;91.0;97.0;88.0;R;1;47.83192;-1.83633
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR BREIZH;FR53ZAG01;ZAG RENNES;FR19010;Rennes St-Yves;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;15.0;15.229520937246214;µg-m3;98.0;100.0;98.0;R;1;48.11078;-1.68293
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR BREIZH;FR53ZAR01;ZAR BREST;FR19012;Brest Mace;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;11.0;11.183195335277242;µg-m3;99.0;99.0;98.0;R;1;48.38618;-4.4866
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR BREIZH;FR53ZAR01;ZAR BREST;FR19014;Brest Desmoulins;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;27.0;26.700195110754084;µg-m3;99.0;100.0;99.0;R;1;48.39746;-4.48871
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR BREIZH;FR53ZRE01;ZR BRETAGNE;FR19021;Lorient CTM;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;10.0;9.925791642142476;µg-m3;97.0;100.0;97.0;R;1;47.75171;-3.37501
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR BREIZH;FR53ZRE01;ZR BRETAGNE;FR19032;Lorient B. Bissonnet;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.650970987365584;µg-m3;98.0;99.0;98.0;R;1;47.7425;-3.39501
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR BREIZH;FR53ZRE01;ZR BRETAGNE;FR19033;Vannes UTA;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.68099307159352;µg-m3;49.0;100.0;49.0;N;-1;47.64892;-2.76399
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR BREIZH;FR53ZRE01;ZR BRETAGNE;FR19053;Quimper Zola;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;9.0;9.19734523533514;µg-m3;98.0;100.0;98.0;R;1;47.986606;-4.097658
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR BREIZH;FR53ZRE01;ZR BRETAGNE;FR19061;Saint Brieuc Balzac;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;11.0;11.146258262511768;µg-m3;98.0;99.0;97.0;R;1;48.51351;-2.74953
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR BREIZH;FR53ZRE01;ZR BRETAGNE;FR19082;StMalo Rocabey;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;11.0;10.888617121354704;µg-m3;97.0;100.0;97.0;R;1;48.65306;-2.00268
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20013;A7 SUD LYONNAIS;Périurbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;53.0;52.61941690962108;µg-m3;98.0;100.0;98.0;R;1;45.720024;4.818156
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20017;GERLAND;Urbaine;NO2;Fond;Oui;mesures indicatives;Moy. annuelle;29.0;29.283079140146477;µg-m3;;;;R;1;45.73529;4.829794
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20019;GRANDCLEMENT;Urbaine;NO2;Trafic;Oui;mesures indicatives;Moy. annuelle;32.0;32.06936309914642;µg-m3;;;;R;1;45.75836;4.886214
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20031;ST FONS CENTRE;Périurbaine;NO2;Industrielle;Oui;mesures indicatives;Moy. annuelle;24.0;24.128325824045522;µg-m3;;;;R;1;45.7078;4.8644
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20037;TERNAY;Périurbaine;NO2;Fond;Oui;mesures indicatives;Moy. annuelle;17.0;17.17951236422463;µg-m3;;;;R;1;45.6019;4.8022
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20045;GENAS;Périurbaine;NO2;Fond;Oui;mesures indicatives;Moy. annuelle;12.0;12.097297297297297;µg-m3;;;;N;-1;45.7317;4.9803
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20046;VAULX EN VELIN;Urbaine;NO2;Fond;Oui;mesures indicatives;Moy. annuelle;21.0;21.236560743375026;µg-m3;;;;R;1;45.7789;4.9247
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20047;COTIERE AIN;Périurbaine;NO2;Fond;Oui;mesures indicatives;Moy. annuelle;8.0;7.5390467461044866;µg-m3;;;;R;1;45.823223;4.953958
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20048;SAINT EXUPERY;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;13.0;13.120069686411151;µg-m3;99.0;100.0;98.0;R;1;45.7533;5.0722
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;24.0;23.735167088912963;µg-m3;95.0;100.0;95.0;R;1;45.757732;4.854214
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20069;Lyon Périphérique;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;62.0;61.96868290430581;µg-m3;99.0;100.0;99.0;R;1;45.77482;4.898572
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20070;LYON TRAFIC JAURES;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;37.0;36.93372726219457;µg-m3;99.0;100.0;99.0;R;1;45.7496944;4.84438888888888
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20077;Villefranche Centre ;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;20.0;20.3571658800507;µg-m3;99.0;100.0;99.0;R;1;45.990112;4.715566
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NORMANDIE;FR28ZAR02;ZAR CAEN;FR21001;Caen Chemin-Vert;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;14.0;13.973994606636127;µg-m3;97.0;100.0;97.0;R;1;49.19222;-0.391111
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NORMANDIE;FR28ZAR02;ZAR CAEN;FR21016;Caen Vaucelles;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;25.0;24.974800969193417;µg-m3;99.0;100.0;99.0;R;1;49.17508;-0.353563
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NORMANDIE;FR28ZAR02;ZAR CAEN;FR21019;IFS Caen sud;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;14.0;14.003735902255626;µg-m3;97.0;100.0;97.0;R;1;49.15167;-0.352778
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE01;ZR NORMANDIE;FR21021;Lisieux;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;11.0;10.997624014835383;µg-m3;98.0;100.0;98.0;R;1;49.147224;0.227222
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE01;ZR NORMANDIE;FR21031;Alençon Météo-France;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;10.0;9.536809744779582;µg-m3;99.0;99.0;98.0;R;1;48.445553;0.110833
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE01;ZR NORMANDIE;FR21035;cherbourg doumer;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;13.0;12.961958918417091;µg-m3;98.0;100.0;98.0;R;1;49.63639;-1.626667
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE01;ZR NORMANDIE;FR21038;Cherbourg Hotel de Ville;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;15.0;15.22665099882489;µg-m3;99.0;49.0;49.0;N;-1;49.64225;-1.624361
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE01;ZR NORMANDIE;FR21040;Saint-Lô Eglise;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;11.0;10.6223075160403;µg-m3;100.0;100.0;100.0;R;1;49.11639;-1.084722
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE01;ZR NORMANDIE;FR21060;Moult proximité;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;12.0;11.817472366493488;µg-m3;86.0;100.0;86.0;R;1;49.117196;-0.169666
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NORMANDIE;FR28ZAR02;ZAR CAEN;FR21501;Mondeville Calmette;Urbaine;NO2;Trafic;Oui;mesures indicatives;Moy. annuelle;30.0;29.874845588032123;µg-m3;;;;A;1;49.1783028;-0.31905
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22009;Ecole de Carling(9);Périurbaine;NO2;Industrielle;Oui;mesures indicatives;Moy. annuelle;16.0;15.655040111614928;µg-m3;;;;R;1;49.165726;6.716886
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22011;L Hôpital - Mairie;Périurbaine;NO2;Industrielle;Oui;mesures indicatives;Moy. annuelle;14.0;14.163336626327483;µg-m3;;;;R;1;49.158413;6.731664
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22014;Spicheren(14);Périurbaine;NO2;Fond;Oui;mesures indicatives;Moy. annuelle;11.0;10.567497048406139;µg-m3;;;;R;1;49.19539;6.957444
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22019;SCHOENECK (19);Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;12.0;12.356420733131008;µg-m3;98.0;100.0;98.0;R;1;49.220364;6.925833
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;18.0;17.949453280318092;µg-m3;92.0;100.0;92.0;R;1;49.18742;6.910867
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23001;AMPERE;Périurbaine;NO2;Industrielle;Oui;mesures fixes;Moy. annuelle;8.0;7.682806004618938;µg-m3;99.0;100.0;99.0;R;1;47.324097;-2.081567
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;NO2;Industrielle;Oui;mesures fixes;Moy. annuelle;8.0;7.836035406475668;µg-m3;98.0;100.0;98.0;R;1;47.322706;-2.039244
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;NO2;Industrielle;Oui;mesures fixes;Moy. annuelle;5.0;5.048228007799051;µg-m3;100.0;100.0;100.0;R;1;47.24747;-1.936619
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23070;S ETIENNE DE MONTLUC;Périurbaine;NO2;Industrielle;Oui;mesures fixes;Moy. annuelle;5.0;5.1730349971313965;µg-m3;99.0;100.0;99.0;R;1;47.28318;-1.783164
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23075;JULES VERNE;Périurbaine;NO2;Industrielle;Oui;mesures fixes;Moy. annuelle;10.0;10.486975945017189;µg-m3;100.0;100.0;100.0;R;1;47.315727;-2.190764
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23078;SAINT EXUPERY;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;10.0;9.865731944603388;µg-m3;100.0;100.0;100.0;R;1;47.054443;-0.886111
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23107;LA CHAUVINIERE;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;13.0;13.110734721904327;µg-m3;100.0;100.0;100.0;R;1;47.252777;-1.573333
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23110;LEON BLUM;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;9.0;9.126774566474012;µg-m3;99.0;100.0;99.0;R;1;47.26412;-2.249858
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAR01;ZAR ANGERS-LOIRE;FR23120;BEAUX ARTS;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;13.0;13.461397861823176;µg-m3;99.0;100.0;99.0;R;1;47.468513;-0.556053
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAR03;ZAR LAVAL;FR23123;MAZAGRAN;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;11.0;11.353748426233278;µg-m3;100.0;100.0;100.0;R;1;48.06943;-0.767692
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23124;LA TARDIERE;Rurale nationale;NO2;Fond;Oui;mesures fixes;Moy. annuelle;4.0;4.128764766601682;µg-m3;100.0;100.0;100.0;R;1;46.656685;-0.743681
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23140;VICTOR HUGO;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;31.0;30.79741972477051;µg-m3;100.0;100.0;100.0;R;1;47.204356;-1.552914
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAR01;ZAR ANGERS-LOIRE;FR23150;APPENTIS;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;10.0;9.722408801389673;µg-m3;99.0;100.0;99.0;R;1;47.44739;-0.550067
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23152;DELACROIX;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.557275541795683;µg-m3;100.0;100.0;100.0;R;1;46.6607;-1.436831
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23153;BONNE FONTAINE;Périurbaine;NO2;Industrielle;Oui;mesures fixes;Moy. annuelle;7.0;7.061506707946319;µg-m3;100.0;100.0;100.0;R;1;47.331524;-2.151625
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAR02;ZAR LE-MANS;FR23174;GUEDOU;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;13.0;12.699023709902304;µg-m3;98.0;100.0;98.0;R;1;47.98892;0.195983
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23177;SAINT-DENIS D'ANJOU;Rurale régionale;NO2;Fond;Oui;mesures fixes;Moy. annuelle;5.0;4.7888542388542295;µg-m3;99.0;100.0;99.0;R;1;47.78773;-0.444044
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23181;PARC PAYSAGER;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.975508095074042;µg-m3;99.0;100.0;99.0;R;1;47.273056;-2.223056
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAR02;ZAR LE-MANS;FR23182;SOURCES;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;11.0;11.051897852582734;µg-m3;99.0;99.0;98.0;R;1;47.971066;0.221422
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23188;CIM BOUTEILLERIE;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;13.0;13.206828985507224;µg-m3;98.0;100.0;98.0;R;1;47.2225;-1.5375
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23238;LEVOYER;Urbaine;NO2;Industrielle;Oui;mesures fixes;Moy. annuelle;15.0;15.11045699232621;µg-m3;100.0;100.0;100.0;R;1;47.1941472;-1.581677778
2019/01/01 00:00:00;2019/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23239;LES COUETS;Urbaine;NO2;Industrielle;Oui;mesures fixes;Moy. annuelle;16.0;15.672593950504204;µg-m3;100.0;100.0;100.0;R;1;47.1859194;-1.59149722222222
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO SUD;FR93ZAG02;ZAG NICE;FR24007;ANTIBES JEAN MOULIN;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;29.0;28.811960904092928;µg-m3;96.0;98.0;93.0;R;1;43.598803;7.093153
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO SUD;FR93ZAG02;ZAG NICE;FR24009;CANNES BROUSSAILLES;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;20.0;20.20700384430569;µg-m3;95.0;100.0;95.0;R;1;43.558389;7.005919
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO SUD;FR93ZRE01;ZR PROVENCE-ALPES-COTE D’AZUR;FR24018;MANOSQUE;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;10.0;10.177061589631856;µg-m3;100.0;100.0;100.0;R;1;43.835784;5.786131
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO SUD;FR93ZAG02;ZAG NICE;FR24023;CONTES 2;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;17.0;16.874001158077633;µg-m3;99.0;100.0;99.0;R;1;43.788748;7.332382
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO SUD;FR93ZRE01;ZR PROVENCE-ALPES-COTE D’AZUR;FR24033;GAP COMMANDERIE;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;19.0;19.43968492992002;µg-m3;99.0;99.0;99.0;R;1;44.555193;6.073015
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO SUD;FR93ZAG02;ZAG NICE;FR24035;NICE PROMENADE;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;38.0;37.80270489900152;µg-m3;98.0;100.0;98.0;R;1;43.689291;7.242074
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO SUD;FR93ZAG02;ZAG NICE;FR24036;NICE ARSON;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;31.0;30.73810891544123;µg-m3;99.0;100.0;99.0;R;1;43.702075;7.286256
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO SUD;FR93ZRE01;ZR PROVENCE-ALPES-COTE D’AZUR;FR24038;GAP JEAN JAURES;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;27.0;26.546220128676442;µg-m3;99.0;100.0;99.0;R;1;44.548647;6.067237
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NORMANDIE;FR28ZAG01;ZAG ROUEN;FR25036;Espace du Palais;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;22.0;21.543413516609423;µg-m3;100.0;100.0;100.0;R;1;49.442358;1.093789
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NORMANDIE;FR28ZRE01;ZR NORMANDIE;FR25039;Evreux Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;13.0;13.016982214572543;µg-m3;100.0;100.0;99.0;R;1;49.02134;1.148319
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NORMANDIE;FR28ZAG01;ZAG ROUEN;FR25043;Centre Hospitalier;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;16.0;15.914073056223515;µg-m3;100.0;100.0;100.0;R;1;49.4005;1.099042
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NORMANDIE;FR28ZAG01;ZAG ROUEN;FR25048;Petit Quevilly;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;21.0;20.525277873266816;µg-m3;100.0;100.0;100.0;R;1;49.42815;1.058025
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NORMANDIE;FR28ZAR03;ZAR DIEPPE;FR25051;Dieppe prox-auto;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;33.0;32.940706836616464;µg-m3;99.0;100.0;99.0;R;1;49.918007;1.073972
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NORMANDIE;FR28ZAG01;ZAG ROUEN;FR25053;Rouen Proxi Quai de Paris;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;40.0;39.60817566792783;µg-m3;100.0;100.0;100.0;R;1;49.436699;1.098838
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO NORMANDIE;FR28ZAG01;ZAG ROUEN;FR25054;Petit-Quevilly Sud 3;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;46.0;45.78769122146359;µg-m3;97.0;100.0;97.0;R;1;49.4341639;1.067052778
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZAR02;ZAR DIJON;FR26005;Dijon Péjoces;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;15.0;15.147970522868151;µg-m3;98.0;100.0;98.0;R;1;47.307368;5.065881
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR26012;Morvan;Rurale nationale;NO2;Fond;Oui;mesures fixes;Moy. annuelle;3.0;3.014357405140768;µg-m3;97.0;96.0;93.0;R;1;47.274762;4.099476
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZAR02;ZAR DIJON;FR26014;Dijon Trémouille;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;20.0;19.953481463878312;µg-m3;97.0;99.0;96.0;R;1;47.325744;5.041056
2019/01/01 00:00:00;2019/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR26016;Sens;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;11.0;10.614947074560844;µg-m3;98.0;100.0;98.0;R;1;48.200436;3.2773
